agency,article_id,section,published_at,headline,url,sentiment_score,Aspect,effect_type,impact_type
thairath,2893824,economics,2025-11-07,รัฐยันเดินหน้าเจรจาการค้าสหรัฐฯ เคาะ 2 มาตรการอัดฉีดผู้ประกอบการเพิ่มขีดความสามารถ,https://www.thairath.co.th/money/economics/thai_economics/2893824,0.75,มาตรการของรัฐ,Short-term,Positive
thairath,2893829,economics,2025-11-07,เศรษฐกิจไทยพ้นหล่มแล้ว “เอกนิติ”ปลื้มมาตรการรัฐดันจีดีพีปีนี้โต 2.4%,https://www.thairath.co.th/money/economics/thai_economics/2893829,0.65,เศรษฐกิจไทย,Short-term,Positive
thairath,2893777,economics,2025-11-07,เล็งลดค่าทางด่วน 50 บาทตลอดสาย,https://www.thairath.co.th/money/economics/thai_economics/2893777,0.75,มาตรการของรัฐ,Short-term,Positive
thairath,2893780,economics,2025-11-07,หนุนทูตพาณิชย์ในจีนรุกเข้ม,https://www.thairath.co.th/money/economics/thai_economics/2893780,0.85,เศรษฐกิจไทย,Long-term,Positive
thairath,2893827,economics,2025-11-07,เส้นใยแห่งพระมหากรุณา “สมเด็จพระพันปีหลวง” ผู้พลิกฟื้น ‘เส้นไหม’ สู่สินทรัพย์เศรษฐกิจมูลค่าสูง,https://www.thairath.co.th/money/economics/thai_economics/2893827,0.85,เศรษฐกิจไทย,Long-term,Positive
thairath,2893967,investment,2025-11-07,"ราคาทองวันนี้ 7 พฤศจิกายน 2568 ล่าสุด ราคาปรับลดลง 50 บาท ราคาทองรูปพรรณ บาทละ 62,150 บาท",https://www.thairath.co.th/money/investment/gold/2893967,0.45,เศรษฐกิจไทย,Short-term,Neutral
thairath,2894019,investment,2025-11-07,เป็นกรรมการการบินไทยได้ค่าตอบแทนเท่าไร? หลังจ่อชงผู้ถือหุ้นเพิ่มจำนวนบอร์ดฯ จาก 11 คน เป็น 15 คน,https://www.thairath.co.th/money/investment/capital_market/2894019,0.5,การเมือง,Short-term,Neutral
thairath,2892649,personal_finance,2025-11-07,"เช็กก่อนจ่าย! เทคนิคเลือกซื้อ ""ประกันลดหย่อนภาษี"" ปี 2568 ทั้งแบบชีวิต-สุขภาพ-เพื่อพ่อแม่-บำนาญ",https://www.thairath.co.th/money/personal_finance/insurance/2892649,0.65,มาตรการของรัฐ,Long-term,Positive
thairath,2894027,economics,2025-11-07,ทางออกเศรษฐกิจไทย อยู่ตรงไหน? เมื่อรัฐบาลขาดดุลนาน 2 ทศวรรษ การท่องเที่ยวถึงคราวสิ้น “บุญเก่า”,https://www.thairath.co.th/money/economics/thai_economics/2894027,0.3,เศรษฐกิจไทย,Long-term,Negative
thairath,2894059,investment,2025-11-07,ฟองสบู่ “หุ้นโลก” กำลังแตกหรือแค่ปรับฐานช่วงขาขึ้น ? หุ้นเทคฯ ร่วงหนัก สัญญาณ ”Hindenburg Omen“,https://www.thairath.co.th/money/investment/capital_market/2894059,0.45,เศรษฐกิจโลก,Short-term,Neutral
thairath,2894075,economics,2025-11-07,“ภาษีทรัมป์” ไปต่อหรือพอแค่นี้? เปิดมุมมอง 3 นักวิเคราะห์หลังศาลสหรัฐฯ เริ่มไต่สวนต้นเดือน พ.ย.นี้,https://www.thairath.co.th/money/economics/global_economics/2894075,0.5,เศรษฐกิจโลก,Long-term,Neutral
thairath,2894129,personal_finance,2025-11-07,“สุขกาย สบายกระเป๋า” Big Quick Win รัฐบาลอนุทิน ลดค่ายา 3.2 หมื่นล้าน คนไทยช้อปยา นอก รพ.เอกชน ได้,https://www.thairath.co.th/money/personal_finance/financial_planning/2894129,0.75,มาตรการของรัฐ,Short-term,Positive
thairath,2894139,economics,2025-11-07,ขีดความสามารถการแข่งขันด้านดิจิทัลของไทยร่วงต่อ สิงคโปร์ร่วงตาม,https://www.thairath.co.th/money/economics/thai_economics/2894139,0.35,เศรษฐกิจไทย,Long-term,Negative
thairath,2893899,personal_finance,2025-11-08,รักจบ เรื่องเงินยังไม่จบ “คนมีคู่” แต่งงานแล้วจัดการทรัพย์สินยังไงเมื่อแยกทางกัน,https://www.thairath.co.th/money/personal_finance/financial_planning/2893899,0.5,การเมือง,Long-term,Neutral
thairath,2894097,investment,2025-11-08,"ราคาทองวันนี้ 8 พฤศจิกายน 2568 ล่าสุด ปรับเพิ่ม 50 บาท ราคาทองรูปพรรณ บาทละ 62,200 บาท",https://www.thairath.co.th/money/investment/gold/2894097,0.65,เศรษฐกิจไทย,Short-term,Positive
thairath,2894392,economics,2025-11-09,"จ่ายง่ายค้าขายคล่อง “พอใจ” แต่อยากได้เงินเพิ่ม เสียงสะท้อน ""คนละครึ่งพลัส"" จากคนใช้จริง",https://www.thairath.co.th/money/economics/thai_economics/2894392,0.5,มาตรการของรัฐ,Short-term,Neutral
thairath,2894502,investment,2025-11-10,"ราคาทองวันนี้ 10 พฤศจิกายน 2568 ล่าสุด ปรับเพิ่ม 500 บาท ราคาทองรูปพรรณ บาทละ 62,700 บาท",https://www.thairath.co.th/money/investment/gold/2894502,0.65,เศรษฐกิจไทย,Short-term,Positive
thairath,2894244,economics,2025-11-10,“เอ็มจีซี”จัดมอเตอร์โชว์รถอีวี,https://www.thairath.co.th/money/economics/thai_economics/2894244,0.65,เศรษฐกิจไทย,Short-term,Positive
thairath,2894252,economics,2025-11-10,เคล็ดลับซื้อบ้าน “ชาวฟรีแลนซ์” “ดีดีพร็อพเพอร์ตี้” แนะหลักเตรียมความพร้อม,https://www.thairath.co.th/money/economics/thai_economics/2894252,0.45,เศรษฐกิจไทย,Long-term,Neutral
thairath,2894518,personal_finance,2025-11-10,กู้ไม่ผ่าน-หนี้ท่วม-รายได้ไม่มั่นคง เหตุผล ที่คนไทยไม่มี “บ้าน” ร้องรัฐฟื้นสินเชื่อบ้านหลังแรก,https://www.thairath.co.th/money/personal_finance/financial_planning/2894518,0.35,เศรษฐกิจไทย,Short-term,Negative
thairath,2894539,investment,2025-11-10,ซื้อหุ้นตัวไหนดี? จับตา “คนละครึ่งเฟส 2” หวังเงินสะพัดอีก 8 หมื่นล้าน โบรกฯ คาดดัน GDP โตอีก 0.3%,https://www.thairath.co.th/money/investment/capital_market/2894539,0.85,เศรษฐกิจไทย,Short-term,Positive
thairath,2894609,personal_finance,2025-11-10,ไขกลยุทธ์คนรวย ทำไม“เศรษฐี”ถึงชอบบริจาคเงิน ให้กับ รพ. หรือ นี่คือวิธีจัดการความเสี่ยงที่ฉลาดกว่า,https://www.thairath.co.th/money/personal_finance/financial_planning/2894609,0.65,สังคม/ความมั่นคง,Long-term,Positive
thairath,2894633,economics,2025-11-10,"ทรัมป์เตรียม “แจกเงิน” ประชาชน 2,000 ดอลลาร์ฯ/คน ไม่เน้นผู้มีรายได้สูง สูตรนี้ต่างจากไทยแค่ไหน?",https://www.thairath.co.th/money/economics/global_economics/2894633,0.55,มาตรการของรัฐ,Short-term,Neutral
thairath,2894649,investment,2025-11-10,“เด็กชาย” อายุต่ำ 15 ปี เป็นผู้ถือหุ้นใหญ่ได้ไหม? จากกรณีไอพีโอ SMO และอีกหลายบริษัทในตลาดหุ้นไทย,https://www.thairath.co.th/money/investment/capital_market/2894649,0.5,การเมือง,Short-term,Neutral
thairath,2894602,economics,2025-11-10,ปัญหา “หนี้” ปัญหาประชาคมโลก,https://www.thairath.co.th/money/economics/global_economics/2894602,0.65,มาตรการของรัฐ,Long-term,Positive
thairath,2894670,economics,2025-11-10,แฮกเกอร์ส่งอีเมล์ปลอมหลอกลงทุน “ไชยชนก”แก้เกมก่อนบานปลาย-เสียหายหนัก,https://www.thairath.co.th/money/economics/thai_economics/2894670,0.35,เศรษฐกิจไทย,Short-term,Negative
thairath,2894651,economics,2025-11-10,รับมือ “แอบอ้างสินค้าไทย” ส่งออกไปสหรัฐฯ,https://www.thairath.co.th/money/economics/thai_economics/2894651,0.55,มาตรการของรัฐ,Short-term,Neutral
thairath,2894731,investment,2025-11-11,"ราคาทองวันนี้ 11 พฤศจิกายน 2568 ล่าสุด ราคาปรับเพิ่ม 950 บาท ราคาทองรูปพรรณ บาทละ 64,200 บาท",https://www.thairath.co.th/money/investment/gold/2894731,0.65,เศรษฐกิจไทย,Short-term,Positive
thairath,2894754,economics,2025-11-11,ติด Top 3 ของโลก! ทำไมคนไทยกินบะหมี่ฯ เฉลี่ย 56.7 ซอง/ปี ไขปริศนา “มื้อด่วน” แห่งชาติ,https://www.thairath.co.th/money/economics/thai_economics/2894754,0.45,เศรษฐกิจไทย,Short-term,Neutral
thairath,2894787,investment,2025-11-11,ตลาดหุ้นโลกเขียวกันหมด! แต่หุ้นไทยยังเฉา Shutdown สหรัฐฯ ใกล้จบ ไทยยังเสี่ยงน้ำท่วม-ประเด็นกัมพูชา,https://www.thairath.co.th/money/investment/capital_market/2894787,0.75,เศรษฐกิจโลก,Short-term,Positive
thairath,2894845,personal_finance,2025-11-11,10 วิธีใช้เงินอย่างฉลาด เคล็ดลับออมเงิน ลงทุน และวางแผนการเงินสำหรับคนทำงาน,https://www.thairath.co.th/money/personal_finance/financial_planning/2894845,0.65,เศรษฐกิจไทย,Long-term,Positive
thairath,2894918,personal_finance,2025-11-11,"""โครงการ AMC"" เริ่ม 5 ม.ค. ปีหน้า ถ้าแก้หนี้เสีย-จ่ายครบ ล้างประวัติในเครดิตบูโรได้ง่ายขึ้น",https://www.thairath.co.th/money/personal_finance/financial_planning/2894918,0.75,มาตรการของรัฐ,Short-term,Positive
thairath,2894913,economics,2025-11-11,.“ธรรมนัส”ออกโรงค้านหวั่นกระทบเกษตรกร-ทุบส่งออก ครม.ถอยลดเวลานำเข้าข้าวโพด,https://www.thairath.co.th/money/economics/thai_economics/2894913,0.25,ราคาสินค้าเกษตร,Short-term,Negative
thairath,2894917,economics,2025-11-12,เกรทวอลล์ส่ง “เวย์” รุกเพิ่มอีกแบรนด์,https://www.thairath.co.th/money/economics/thai_economics/2894917,0.65,เศรษฐกิจไทย,Short-term,Positive
thairath,2894910,economics,2025-11-12,ลงนามMOU “ปิดหนี้ไว ไปต่อได้” ซื้อหนี้เสีย 1 แสน คลัง-ธปท.ย้ำทำเพื่อช่วยชีวิตลูกหนี้-ฟื้นเศรษฐกิจ,https://www.thairath.co.th/money/economics/thai_economics/2894910,0.75,มาตรการของรัฐ,Short-term,Positive
thairath,2894915,economics,2025-11-12,ใช้ไม่ทัน 11 พ.ย.ไม่มีรอบเก็บตกรัฐยึดคืนสิทธิ“คนละครึ่งพลัส” 3 แสนรายยกไปเฟส 2,https://www.thairath.co.th/money/economics/thai_economics/2894915,0.45,มาตรการของรัฐ,Short-term,Neutral
thairath,2894975,investment,2025-11-12,"ราคาทองวันนี้ 12 พฤศจิกายน 2568 ล่าสุด ราคาปรับลด 50 บาท ราคาทองรูปพรรณ บาทละ 64,250 บาท",https://www.thairath.co.th/money/investment/gold/2894975,0.45,เศรษฐกิจไทย,Short-term,Neutral
thairath,2894810,economics,2025-11-12,ซูซูกิอัดแคมเปญรับมอเตอร์เอ็กซ์โป,https://www.thairath.co.th/money/economics/thai_economics/2894810,0.75,เศรษฐกิจไทย,Short-term,Positive
thairath,2894806,economics,2025-11-12,“ซีเค พาวเวอร์” 9 เดือนฉลุย รับอานิสงส์พายุวิภา-ดอกเบี้ยลดช่วยหนุนส่ง,https://www.thairath.co.th/money/economics/thai_economics/2894806,0.85,เศรษฐกิจไทย,Short-term,Positive
thairath,2895007,economics,2025-11-12,เมื่อ Land of Smiles เสื่อมมนต์ขลัง กรณี“พี่จอง-คัลแลน”ตลาดน้ำ แค่จุดเล็กของปัญหาใหญ่ท่องเที่ยวไทย,https://www.thairath.co.th/money/economics/thai_economics/2895007,0.35,เศรษฐกิจไทย,Long-term,Negative
thairath,2894857,economics,2025-11-12,"ไทยเสี่ยงเป็น ""ศูนย์กลางฟอกเงินโลก"" Data Bureau จะสกัดช่องโหว่คริปโตฯ-ทองคำ- แลกเงินได้จริง?",https://www.thairath.co.th/money/economics/thai_economics/2894857,0.5,มาตรการของรัฐ,Long-term,Neutral
thairath,2895054,investment,2025-11-12,FETCO เผยผลสำรวจนักลงทุนเชื่อมั่นหุ้นไทย “ร้อนแรง” ชี้กองทุน-ต่างชาติ สนใจ “หุ้นคอมเมิร์ซ”,https://www.thairath.co.th/money/investment/capital_market/2895054,0.85,เศรษฐกิจไทย,Short-term,Positive
thairath,2895057,investment,2025-11-12,ส่อง 10 กองทุน RMF ผลตอบแทนมากสุดนับจากต้นปี 2568,https://www.thairath.co.th/money/investment/fund/2895057,0.75,เศรษฐกิจไทย,Long-term,Positive
thairath,2895145,economics,2025-11-13,“สรพงศ์”เครื่องฟิต“ปฎิรูประบบขนส่ง” ชูธงรถสาธารณะปลอดภัย-คุ้มครองผู้โดยสาร,https://www.thairath.co.th/money/economics/thai_economics/2895145,0.75,สังคม/ความมั่นคง,Long-term,Positive
thairath,2895235,investment,2025-11-13,"ราคาทองวันนี้ 13 พฤศจิกายน 2568 ล่าสุด ปรับเพิ่ม 850 บาท ราคาทองรูปพรรณ บาทละ 65,050 บาท",https://www.thairath.co.th/money/investment/gold/2895235,0.65,เศรษฐกิจไทย,Short-term,Positive
thairath,2895260,investment,2025-11-13,“เอ็มเค-ตี๋น้อย” กำไรวูบ รับสงครามราคา! บุฟเฟต์แข่งเดือด ศึกนี้อาจไม่มีผู้ชนะ?,https://www.thairath.co.th/money/investment/capital_market/2895260,0.45,เศรษฐกิจไทย,Short-term,Neutral
thairath,2895272,personal_finance,2025-11-13,เปิด 5 บทเรียนจาก “Warren Buffett” ก่อนวางมือจาก Berkshire Hathaway,https://www.thairath.co.th/money/personal_finance/financial_planning/2895272,0.65,เศรษฐกิจไทย,Long-term,Positive
thairath,2895383,investment,2025-11-13,เมื่อราคาหุ้น CPALL ร่วงเกิน 20% จากต้นปี ถึงกำไรโต ขยายสาขาต่อเนื่อง มีปันผล ควรซื้อต่อไหม?,https://www.thairath.co.th/money/investment/capital_market/2895383,0.45,เศรษฐกิจไทย,Short-term,Neutral
thairath,2895388,personal_finance,2025-11-13,"เมื่อลูกโตเป็นผู้ใหญ่ แต่พ่อแม่ยังต้องให้เงินช่วยเหลือ ถ้าอยากเริ่มสอน ""การเงิน"" ต้องคุยอย่างไร",https://www.thairath.co.th/money/personal_finance/financial_planning/2895388,0.55,สังคม/ความมั่นคง,Long-term,Neutral
thairath,2895379,economics,2025-11-13,ระวัง! อีเมลหลอกลงทุน,https://www.thairath.co.th/money/economics/thai_economics/2895379,0.25,เศรษฐกิจไทย,Short-term,Negative
thairath,2895407,economics,2025-11-14,ปลดล็อกขายเหล้า-เบียร์ยังว้าวุ่น ไฟเขียวช่วง 14.00-17.00 น.แต่ลั่นดาลเวลานั่งดื่มหลังเที่ยงคืน,https://www.thairath.co.th/money/economics/thai_economics/2895407,0.75,มาตรการของรัฐ,Short-term,Positive
thairath,2895400,economics,2025-11-14,“ไชยชนก” เบรกสรรหา ผอ.ดีป้า,https://www.thairath.co.th/money/economics/thai_economics/2895400,0.55,การเมือง,Short-term,Neutral
thairath,2895402,economics,2025-11-14,ชาวนาซึม!ราคาข้าวเจ้าต่ำสุด 18 ปี,https://www.thairath.co.th/money/economics/thai_economics/2895402,0.25,ราคาสินค้าเกษตร,Short-term,Negative
thairath,2895339,economics,2025-11-14,มอเตอร์เอ็กซ์โปพร้อมกระหึ่ม ปรับรูปแบบกิจกรรมคุมโทนในงานให้เหมาะสม,https://www.thairath.co.th/money/economics/thai_economics/2895339,0.65,เศรษฐกิจไทย,Short-term,Positive
thairath,2895475,investment,2025-11-14,"ราคาทองวันนี้ 14 พฤศจิกายน 2568 ล่าสุด ปรับลด 600 บาท ราคาทองรูปพรรณ บาทละ 64,950 บาท",https://www.thairath.co.th/money/investment/gold/2895475,0.55,เศรษฐกิจไทย,Short-term,Neutral
thairath,2895074,economics,2025-11-14,ธนาคารโลกชู 5 โอกาสเศรษฐกิจใหม่ เปิดรับ “คนร่วมคิด” กำหนดอนาคตไทยผ่านกิจกรรม Foresight,https://www.thairath.co.th/money/economics/thai_economics/2895074,0.85,เศรษฐกิจไทย,Long-term,Positive
thairath,2895522,investment,2025-11-14,"เปิดงบ “การบินไทย” ไตรมาส 3 ปี 68 กำไรร่วง 64.6% แต่ 9 เดือนแรกยังเติบโตแตะ 26,394 ล้านบาท",https://www.thairath.co.th/money/investment/capital_market/2895522,0.55,เศรษฐกิจไทย,Short-term,Neutral
thairath,2895593,personal_finance,2025-11-14,"โชว์เคส พอร์ตสร้างเงินถัง รองรับชีวิต ""เกษียณ"" แบบยืนยาว ที่นักวางแผน - นักลงทุน ชื่อดังแนะนำ",https://www.thairath.co.th/money/personal_finance/financial_planning/2895593,0.75,เศรษฐกิจไทย,Long-term,Positive
thairath,2895618,economics,2025-11-14,ถึง S&P คงเครดิตไทยที่ BBB+ แต่เสี่ยงปรับลง? ถ้าการคลังขาดดุลหนัก วิจัยกสิกรแนะรัฐเร่งเพิ่มรายได้ฯ,https://www.thairath.co.th/money/economics/thai_economics/2895618,0.45,มาตรการของรัฐ,Long-term,Neutral
thairath,2895109,personal_finance,2025-11-15,กรุงเทพฯ แพงจัง! ถึงค่าแรงปรับขึ้นบ้าง แต่รายจ่าย-ค่าครองชีพ “สูงกว่า” เงิน 400 บาท/วัน พอไหม?,https://www.thairath.co.th/money/personal_finance/financial_planning/2895109,0.35,เศรษฐกิจไทย,Short-term,Negative
thairath,2895602,investment,2025-11-15,"ราคาทองวันนี้ 15 พฤศจิกายน 2568 ล่าสุดปรับลด 1,150 บาท ราคาทองรูปพรรณ บาทละ 63,600 บาท",https://www.thairath.co.th/money/investment/gold/2895602,0.45,เศรษฐกิจไทย,Short-term,Neutral
thairath,2895617,personal_finance,2025-11-15,เส้นทาง Zhong Shanshan ก่อนจะเป็นคนรวยที่สุดในจีน เป็นมาทุกอย่างแล้ว ทั้งคนงานก่อสร้าง ยันนักข่าว,https://www.thairath.co.th/money/personal_finance/wealth_management/2895617,0.55,เศรษฐกิจโลก,Long-term,Neutral
thairath,2895869,economics,2025-11-16,เศรษฐกิจไทยในจังหวะหัวเลี้ยวหัวต่อ 3 ผู้บริหารสะท้อนภาพประสบการณ์ตรงในสนาม,https://www.thairath.co.th/money/economics/thai_economics/2895869,0.65,เศรษฐกิจไทย,Short-term,Positive
thairath,2895378,investment,2025-11-17,กองทุนลดหย่อนภาษี รอซื้อวันสุดท้ายอาจไม่คุ้ม! เปิดทริกลงทุนยังไงลุ้น 2 เด้งทั้ง “กำไร-สิทธิภาษี”,https://www.thairath.co.th/money/investment/fund/2895378,0.75,เศรษฐกิจไทย,Short-term,Positive
thairath,2895948,investment,2025-11-17,"ราคาทองวันนี้ 17 พฤศจิกายน 2568 ล่าสุด ปรับเพิ่ม 50 บาท ราคาทองรูปพรรณ บาทละ 63,650 บาท",https://www.thairath.co.th/money/investment/gold/2895948,0.65,เศรษฐกิจไทย,Short-term,Positive
thairath,2896040,personal_finance,2025-11-17,4 วิธี รีเซ็ตชีวิต จัดระบบการเงินให้ “เบา” ก่อนเริ่มต้นปีใหม่ 2569,https://www.thairath.co.th/money/personal_finance/financial_planning/2896040,0.85,เศรษฐกิจไทย,Short-term,Positive
thairath,2896145,personal_finance,2025-11-17,Gen Z ในสหรัฐฯ เปย์หนักรับคริสต์มาส 34% ยอมรับ “ใช้เงินเกินตัว” แต่จะห้ามใจอย่างไร,https://www.thairath.co.th/money/personal_finance/financial_planning/2896145,0.65,เศรษฐกิจโลก,Short-term,Positive
thairath,2896046,economics,2025-11-17,เศรษฐกิจสูงวัยไทยกับโจทย์เกษียณ 65 ปี,https://www.thairath.co.th/money/economics/thai_economics/2896046,0.4,สังคม/ความมั่นคง,Long-term,Negative
thairath,2896054,economics,2025-11-17,ฟื้นทันหรือไม่ทัน : พยุงสั้น–รอผลยาว,https://www.thairath.co.th/money/economics/thai_economics/2896054,0.65,เศรษฐกิจไทย,Short-term,Positive
thairath,2896157,economics,2025-11-17,คลังชงครม.อนุมัติ “คนละครึ่งพลัส เฟส 2”,https://www.thairath.co.th/money/economics/global_economics/2896157,0.75,มาตรการของรัฐ,Short-term,Positive
thairath,2896162,economics,2025-11-17,จีดีพีไตรมาส 3 โตชะลอ 1.2% สศช. ชี้เร็วไปฟันธง “เสี่ยงถดถอยทางเทคนิค”,https://www.thairath.co.th/money/economics/thai_economics/2896162,0.45,เศรษฐกิจไทย,Short-term,Neutral
thairath,2896095,investment,2025-11-18,"ราคาทองวันนี้ 18 พฤศจิกายน 2568 ล่าสุด ปรับลด 850 บาท ราคาทองรูปพรรณ บาทละ 62,700 บาท",https://www.thairath.co.th/money/investment/gold/2896095,0.45,เศรษฐกิจไทย,Short-term,Neutral
thairath,2896283,personal_finance,2025-11-18,น้ำท่วม “บ้าน-รถ” เคลมประกันได้ไหม? อยากได้เงินไวต้องยื่นเอกสารยังไง,https://www.thairath.co.th/money/personal_finance/financial_planning/2896283,0.55,สังคม/ความมั่นคง,Short-term,Neutral
thairath,2896324,personal_finance,2025-11-18,ถอดบทเรียนการเงิน “แก๊ง OHANA” ก่อนจะทำธุรกิจกับเพื่อน ต้องรู้อะไรบ้าง ถึงจะไม่ผิดใจกันทีหลัง,https://www.thairath.co.th/money/personal_finance/financial_planning/2896324,0.55,สังคม/ความมั่นคง,Short-term,Neutral
thairath,2896394,economics,2025-11-19,กำไรไตรมาส 3 ร่วงต่ำสุดรอบ 7 ไตรมาส แบงก์รายได้จากดอกเบี้ยลด 10%,https://www.thairath.co.th/money/economics/thai_economics/2896394,0.35,เศรษฐกิจไทย,Short-term,Negative
thairath,2896397,economics,2025-11-19,คลังจ่อถก “สคช.”ทำไมไตรมาส 3 โตต่ำรัฐไฟเขียว Upskill–Reskill เร่งเครื่องคนละครึ่ง เฟส 2,https://www.thairath.co.th/money/economics/thai_economics/2896397,0.75,เศรษฐกิจไทย,Short-term,Positive
thairath,2896398,economics,2025-11-19,กกร.รวมพลังเอกชนฟ้องนายกฯ ทุจริตรัฐทำเสียหาย 5 แสนล้านพิษ”คอร์รับชัน”ฉุดจีดีพีปีนี้หายวับ 2%,https://www.thairath.co.th/money/economics/thai_economics/2896398,0.25,เศรษฐกิจไทย,Short-term,Negative
thairath,2896453,investment,2025-11-19,"ราคาทองวันนี้ 19 พฤศจิกายน 2568 ล่าสุด ราคาปรับเพิ่ม 150 บาท ราคาทองรูปพรรณ บาทละ 63,050 บาท",https://www.thairath.co.th/money/investment/gold/2896453,0.65,เศรษฐกิจไทย,Short-term,Positive
thairath,2896354,economics,2025-11-19,เมืองไทยประกันชีวิตลุยปรับพอร์ต,https://www.thairath.co.th/money/economics/thai_economics/2896354,0.75,เศรษฐกิจไทย,Short-term,Positive
thairath,2896350,economics,2025-11-19,“มาสด้า” รุกอีสานกลาง ผุดโชว์รูมคลุม 3 จังหวัด,https://www.thairath.co.th/money/economics/thai_economics/2896350,0.75,เศรษฐกิจไทย,Short-term,Positive
thairath,2896499,investment,2025-11-19,หุ้นสหรัฐฯ แดงทุกกระดาน ฟองสบู่ AI ใกล้แตก? โบรกฯ ชี้ “อาจจะยังนะ” แม้ P/E แพง แต่กำไรโต 2 หลัก,https://www.thairath.co.th/money/investment/capital_market/2896499,0.55,เศรษฐกิจโลก,Short-term,Neutral
thairath,2896504,personal_finance,2025-11-19,“หมุนเงินกันทั้งเมือง”คนไทยแห่เข้าโรงจำนำ Easy Money แลกทรัพย์เป็นทุนธุรกิจ-ช้อนหุ้น-เสี่ยงคริปโตฯ,https://www.thairath.co.th/money/personal_finance/financial_planning/2896504,0.65,เศรษฐกิจไทย,Short-term,Positive
thairath,2896374,personal_finance,2025-11-19,ให้คนอื่นยืมบัญชีธนาคาร เสี่ยงเป็น “บัญชีม้า” โดยไม่รู้ตัว อาจโดนอายัดหรือไปถึงติดคุก,https://www.thairath.co.th/money/personal_finance/financial_planning/2896374,0.25,สังคม/ความมั่นคง,Short-term,Negative
thairath,2896681,economics,2025-11-20,กระทรวงดีอี ชี้ Cloudflare ล่มใหญ่ ไม่กระทบระบบคลาวด์รัฐ,https://www.thairath.co.th/money/economics/thai_economics/2896681,0.65,มาตรการของรัฐ,Short-term,Positive
thairath,2896683,economics,2025-11-20,ปตท.ปรับพอร์ตลดเสี่ยงเน้นลงทุนปลอดภัย เดินเกมพลังงานอนาคต,https://www.thairath.co.th/money/economics/thai_economics/2896683,0.65,เศรษฐกิจไทย,Long-term,Positive
thairath,2896702,investment,2025-11-20,"ราคาทองวันนี้ 20 พฤศจิกายน 2568 ล่าสุด ราคาปรับลด 500 บาท ราคาทองรูปพรรณ บาทละ 63,400 บาท",https://www.thairath.co.th/money/investment/gold/2896702,0.55,เศรษฐกิจไทย,Short-term,Neutral
thairath,2896720,personal_finance,2025-11-20,เมื่ออายุ 100 ปี สำหรับ“คนไทย”ไม่ใช่เรื่องไกลตัว แล้วเราต้องมีเงินเท่าไหร่ ให้พอหลังเกษียณ?,https://www.thairath.co.th/money/personal_finance/financial_planning/2896720,0.55,สังคม/ความมั่นคง,Long-term,Neutral
thairath,2896746,personal_finance,2025-11-20,มีทองอยู่ในมือ แต่ต้องรีบใช้เงิน จะเลือก “จำนำ” หรือ “ขาย” ดีกว่ากัน?,https://www.thairath.co.th/money/personal_finance/financial_planning/2896746,0.55,เศรษฐกิจไทย,Short-term,Neutral
thairath,2896722,investment,2025-11-20,ฟองสบู่หุ้น AI ไม่แตกตามคาด DELTA แพงแล้วจะแพงอีก? โบรกฯ ไทยยังเชียร์ซื้อหวังอานิสงส์งบ NVIDIA ดัน,https://www.thairath.co.th/money/investment/capital_market/2896722,0.75,เศรษฐกิจไทย,Short-term,Positive
thairath,2896808,personal_finance,2025-11-20,รายได้สูงยังเอาไม่อยู่! กู้บ้านถูกปฏิเสธพุ่ง 40-70% ผู้ประกอบการชี้ต้องใช้มาตรการ“ซื้อบ้านแก้หนี้”,https://www.thairath.co.th/money/personal_finance/financial_planning/2896808,0.25,เศรษฐกิจไทย,Long-term,Negative
thairath,2896886,economics,2025-11-20,SET e–learning Money Style!!,https://www.thairath.co.th/money/economics/thai_economics/2896886,0.65,เศรษฐกิจไทย,Long-term,Positive
thairath,2896887,economics,2025-11-21,มิชลินประกาศ 137 ร้านบิบ กูร์มองด์ 2569 ชู 13 ร้านหน้าใหม่ติดครั้งแรก,https://www.thairath.co.th/money/economics/thai_economics/2896887,0.75,เศรษฐกิจไทย,Short-term,Positive
thairath,2896850,economics,2025-11-21,คลังเล็งทยอยปรับขึ้นภาษี “แวต” 8.5% รองนายกฯ เอกนิติ ย้ำเอาแน่หากปีหน้าเศรษฐกิจฟื้นตัว,https://www.thairath.co.th/money/economics/thai_economics/2896850,0.55,มาตรการของรัฐ,Long-term,Neutral
thairath,2896841,economics,2025-11-21,ลุยฟัน 72 นอมินีใน 6 ธุรกิจเสี่ยง พาณิชย์ส่งหลักฐานให้หน่วยงานที่เกี่ยวข้อง,https://www.thairath.co.th/money/economics/thai_economics/2896841,0.45,มาตรการของรัฐ,Long-term,Neutral
thairath,2896853,economics,2025-11-21,บีโอไอยกทัพบุกญี่ปุ่นย้ำความเชื่อมั่น,https://www.thairath.co.th/money/economics/thai_economics/2896853,0.65,เศรษฐกิจไทย,Long-term,Positive
thairath,2896836,economics,2025-11-21,ห้ามซี 9 รับเงินรางวัลนำจับ,https://www.thairath.co.th/money/economics/thai_economics/2896836,0.65,มาตรการของรัฐ,Long-term,Positive
thairath,2896877,economics,2025-11-21,ไปรษณีย์“ไทย-ลาว”ร่วมมือธุรกิจ,https://www.thairath.co.th/money/economics/thai_economics/2896877,0.75,เศรษฐกิจไทย,Long-term,Positive
